Date,Country,Region,Total_Tickets,P1_Tickets,P2_Tickets,Open_Tickets,Closed_Tickets,Response_SLA_Breaches,Resolution_SLA_Breaches,Avg_Response_Time_Hrs,Avg_Resolution_Time_Hrs
2023-02-28,UK,EU,5,0,0,2,3,1,2,5.8,87.33
2023-03-01,Australia,APAC,14,1,3,9,5,3,5,5.36,80.17
2023-03-01,Germany,EU,20,0,5,14,6,8,8,6.0,66.7
2023-03-01,India,APAC,21,3,3,11,10,5,10,6.0,79.6
2023-03-01,Singapore,APAC,16,0,6,13,3,6,4,6.25,84.5
2023-03-01,UK,EU,9,2,0,6,3,3,3,3.89,78.0
2023-03-02,Australia,APAC,22,0,3,13,9,6,6,5.68,53.33
2023-03-02,Germany,EU,24,2,5,11,13,7,11,5.17,66.14
2023-03-02,India,APAC,27,1,2,20,7,4,6,4.89,60.75
2023-03-02,Singapore,APAC,14,3,6,8,6,9,6,6.21,70.0
2023-03-02,UK,EU,9,0,2,5,4,1,2,3.67,59.75
2023-03-03,Australia,APAC,13,2,5,6,7,7,7,5.08,85.11
2023-03-03,Germany,EU,16,3,3,10,6,7,3,5.0,65.33
2023-03-03,India,APAC,27,1,4,19,8,7,3,5.59,38.75
2023-03-03,Singapore,APAC,12,0,3,7,5,3,4,4.83,51.2
2023-03-03,UK,EU,6,0,2,6,0,2,0,5.5,30.0
2023-03-04,Australia,APAC,16,2,1,10,6,2,5,5.88,80.57
2023-03-04,Germany,EU,14,1,3,10,4,3,2,5.64,41.0
2023-03-04,India,APAC,34,3,7,22,12,10,11,4.79,78.46
2023-03-04,Singapore,APAC,23,5,6,16,7,9,7,5.83,56.12
2023-03-04,UK,EU,7,2,2,3,4,4,4,5.86,76.6
2023-03-05,Australia,APAC,18,1,5,9,9,9,8,6.17,76.78
2023-03-05,Germany,EU,18,1,4,9,9,4,8,4.67,70.3
2023-03-05,India,APAC,29,1,12,21,8,9,10,5.41,62.3
2023-03-05,Singapore,APAC,19,1,6,14,5,5,5,5.0,62.67
2023-03-05,UK,EU,10,1,0,5,5,0,5,5.2,83.8
2023-03-06,Australia,APAC,17,3,5,8,9,5,7,5.0,46.3
2023-03-06,Germany,EU,22,1,3,17,5,9,3,6.95,43.4
2023-03-06,India,APAC,25,1,4,18,7,11,7,6.72,59.8
2023-03-06,Singapore,APAC,19,1,4,11,8,6,5,5.58,56.75
2023-03-06,UK,EU,6,0,2,6,0,2,0,3.5,
2023-03-07,Australia,APAC,18,1,7,11,7,4,6,5.0,56.71
2023-03-07,Germany,EU,13,1,1,6,7,4,6,5.69,66.25
2023-03-07,India,APAC,24,0,9,11,13,10,9,6.46,39.0
2023-03-07,Singapore,APAC,14,2,4,8,6,8,4,6.57,51.83
2023-03-07,UK,EU,8,0,2,2,6,0,4,1.75,51.5
2023-03-08,Australia,APAC,20,3,5,11,9,8,8,5.3,45.36
2023-03-08,Germany,EU,17,1,1,12,5,1,2,4.88,50.43
2023-03-08,India,APAC,32,2,9,11,21,11,18,6.31,71.9
2023-03-08,Singapore,APAC,26,2,10,23,3,9,4,4.96,52.6
2023-03-08,UK,EU,7,0,4,4,3,2,2,5.0,26.67
2023-03-09,Australia,APAC,16,2,1,11,5,8,4,7.44,69.5
2023-03-09,Germany,EU,23,3,8,13,10,8,6,5.04,43.09
2023-03-09,India,APAC,32,3,6,20,12,9,8,5.97,58.71
2023-03-09,Singapore,APAC,13,1,4,10,3,5,1,5.38,51.33
2023-03-09,UK,EU,8,0,3,4,4,4,4,6.12,74.5
2023-03-10,Australia,APAC,17,3,6,12,5,8,6,6.82,78.5
2023-03-10,Germany,EU,20,3,4,14,6,7,6,6.1,74.71
2023-03-10,India,APAC,28,2,4,19,9,8,10,6.68,75.54
2023-03-10,Singapore,APAC,18,1,2,13,5,8,5,7.06,73.17
2023-03-10,UK,EU,7,1,0,4,3,1,2,7.14,49.33
2023-03-11,Australia,APAC,23,3,4,16,7,9,5,5.78,39.25
2023-03-11,Germany,EU,30,0,10,15,15,9,13,5.27,58.67
2023-03-11,India,APAC,22,1,8,15,7,7,7,5.59,71.62
2023-03-11,Singapore,APAC,15,0,0,8,7,4,4,6.33,55.0
2023-03-11,UK,EU,6,1,3,3,3,2,3,5.17,60.0
2023-03-12,Australia,APAC,17,2,4,9,8,4,6,4.82,57.12
2023-03-12,Germany,EU,22,1,1,9,13,5,12,4.77,72.73
2023-03-12,India,APAC,30,3,9,14,16,10,15,4.33,51.21
2023-03-12,Singapore,APAC,13,0,2,5,8,3,7,5.62,61.0
2023-03-12,UK,EU,14,2,2,8,6,5,5,6.21,72.17
2023-03-13,Australia,APAC,18,1,7,11,7,7,6,4.33,61.0
2023-03-13,Germany,EU,13,1,5,8,5,5,5,4.23,86.8
2023-03-13,India,APAC,22,3,5,9,13,8,9,6.5,69.86
2023-03-13,Singapore,APAC,20,0,0,12,8,3,7,5.75,61.3
2023-03-13,UK,EU,12,1,3,4,8,4,6,4.92,58.38
2023-03-14,Australia,APAC,18,1,2,8,10,6,9,5.11,64.18
2023-03-14,Germany,EU,23,1,10,13,10,9,6,5.17,46.55
2023-03-14,India,APAC,27,4,6,15,12,10,9,5.63,70.58
2023-03-14,Singapore,APAC,21,1,4,9,12,5,8,5.29,47.0
2023-03-14,UK,EU,8,0,2,6,2,1,2,4.12,30.0
2023-03-15,Australia,APAC,15,1,2,10,5,5,2,7.13,55.4
2023-03-15,Germany,EU,24,1,6,12,12,7,8,6.29,60.46
2023-03-15,India,APAC,35,1,10,19,16,11,14,6.0,51.33
2023-03-15,Singapore,APAC,19,1,4,11,8,6,10,5.0,85.18
2023-03-15,UK,EU,12,0,1,10,2,4,1,6.92,39.0
2023-03-16,Australia,APAC,12,1,5,8,4,3,4,5.08,91.5
2023-03-16,Germany,EU,22,3,8,9,13,10,12,5.82,60.93
2023-03-16,India,APAC,34,2,9,25,9,11,10,5.65,69.75
2023-03-16,Singapore,APAC,11,1,3,5,6,4,4,6.0,51.33
2023-03-16,UK,EU,5,1,2,0,5,1,3,4.8,48.0
2023-03-17,Australia,APAC,16,1,5,11,5,2,4,5.12,35.33
2023-03-17,Germany,EU,25,3,4,14,11,8,9,5.4,61.36
2023-03-17,India,APAC,29,1,8,18,11,8,9,4.83,51.0
2023-03-17,Singapore,APAC,23,3,4,11,12,6,8,5.3,65.54
2023-03-17,UK,EU,10,2,0,7,3,5,2,5.5,63.33
2023-03-18,Australia,APAC,13,1,2,7,6,4,6,4.85,84.43
2023-03-18,Germany,EU,22,1,6,15,7,6,7,4.5,59.12
2023-03-18,India,APAC,30,2,10,16,14,13,13,5.47,62.06
2023-03-18,Singapore,APAC,14,0,8,7,7,4,9,4.86,91.89
2023-03-18,UK,EU,8,1,1,4,4,1,4,4.5,79.5
2023-03-19,Australia,APAC,17,1,4,12,5,4,7,4.71,88.29
2023-03-19,Germany,EU,28,2,3,17,11,9,7,6.0,67.25
2023-03-19,India,APAC,29,2,5,16,13,8,12,5.45,64.71
2023-03-19,Singapore,APAC,14,2,4,10,4,6,2,5.93,26.75
2023-03-19,UK,EU,9,0,3,6,3,4,3,8.0,45.0
2023-03-20,Australia,APAC,27,4,10,15,12,10,12,5.48,64.5
2023-03-20,Germany,EU,23,1,5,15,8,6,5,5.48,53.3
2023-03-20,India,APAC,32,6,7,17,15,14,13,5.81,58.53
2023-03-20,Singapore,APAC,12,1,3,9,3,5,2,5.17,72.67
2023-03-20,UK,EU,13,1,4,8,5,3,5,3.62,53.0
2023-03-21,Australia,APAC,18,0,5,12,6,7,8,6.44,80.11
2023-03-21,Germany,EU,28,1,4,20,8,8,5,5.32,54.11
2023-03-21,India,APAC,24,5,1,16,8,8,7,6.0,58.8
2023-03-21,Singapore,APAC,27,1,7,17,10,6,8,5.41,71.5
2023-03-21,UK,EU,12,2,3,9,3,7,4,6.42,73.6
2023-03-22,Australia,APAC,19,1,4,14,5,5,5,5.16,62.0
2023-03-22,Germany,EU,21,3,5,13,8,5,9,5.43,72.33
2023-03-22,India,APAC,18,2,3,7,11,5,8,4.0,54.27
2023-03-22,Singapore,APAC,19,2,5,9,10,6,6,4.37,32.45
2023-03-22,UK,EU,5,0,2,2,3,1,2,4.4,35.33
2023-03-23,Australia,APAC,8,0,1,6,2,2,3,5.25,90.67
2023-03-23,Germany,EU,23,2,7,15,8,7,5,4.87,50.22
2023-03-23,India,APAC,24,0,6,17,7,7,6,5.83,76.43
2023-03-23,Singapore,APAC,17,4,2,9,8,5,5,5.0,59.33
2023-03-23,UK,EU,5,0,3,2,3,2,2,6.6,69.75
2023-03-24,Australia,APAC,19,2,6,9,10,8,11,6.53,60.36
2023-03-24,Germany,EU,25,2,4,16,9,9,5,6.44,39.44
2023-03-24,India,APAC,25,3,10,18,7,9,7,4.84,58.9
2023-03-24,Singapore,APAC,15,3,2,11,4,7,6,6.67,98.33
2023-03-24,UK,EU,4,1,2,4,0,1,0,5.0,
2023-03-25,Australia,APAC,18,0,7,7,11,6,11,6.5,65.15
2023-03-25,Germany,EU,25,5,8,17,8,10,8,5.64,53.3
2023-03-25,India,APAC,18,1,3,12,6,3,5,4.67,59.0
2023-03-25,Singapore,APAC,16,0,4,9,7,3,9,5.12,75.6
2023-03-25,UK,EU,12,3,2,8,4,5,4,3.67,48.5
2023-03-26,Australia,APAC,15,1,0,8,7,6,6,7.53,53.38
2023-03-26,Germany,EU,18,1,4,11,7,3,6,6.0,68.22
2023-03-26,India,APAC,28,0,7,12,16,6,14,4.93,65.19
2023-03-26,Singapore,APAC,32,3,5,21,11,13,9,6.25,55.46
2023-03-26,UK,EU,9,0,2,7,2,3,4,5.0,72.25
2023-03-27,Australia,APAC,14,2,3,11,3,7,4,7.29,52.83
2023-03-27,Germany,EU,22,0,6,12,10,5,9,4.5,74.09
2023-03-27,India,APAC,26,3,9,17,9,8,7,5.31,72.44
2023-03-27,Singapore,APAC,29,0,8,16,13,6,9,4.55,62.62
2023-03-27,UK,EU,9,1,2,8,1,3,1,7.0,40.0
2023-03-28,Australia,APAC,21,3,5,14,7,9,9,6.33,61.78
2023-03-28,Germany,EU,27,2,9,17,10,8,10,5.19,58.23
2023-03-28,India,APAC,36,6,3,23,13,10,10,5.44,59.38
2023-03-28,Singapore,APAC,23,1,4,10,13,3,10,5.09,62.79
2023-03-28,UK,EU,7,1,2,5,2,3,2,6.86,57.5
2023-03-29,Australia,APAC,18,0,3,10,8,3,7,4.17,56.27
2023-03-29,Germany,EU,17,0,5,10,7,7,7,7.71,41.12
2023-03-29,India,APAC,17,0,3,10,7,6,6,6.59,60.86
2023-03-29,Singapore,APAC,24,1,4,15,9,5,7,5.5,57.1
2023-03-29,UK,EU,8,1,0,5,3,2,1,6.0,64.0
2023-03-30,Australia,APAC,10,1,5,7,3,6,3,6.9,70.67
2023-03-30,Germany,EU,13,3,3,6,7,3,7,4.0,74.14
2023-03-30,India,APAC,34,6,4,22,12,13,9,5.26,70.83
2023-03-30,Singapore,APAC,24,2,6,16,8,8,6,5.46,62.33
2023-03-30,UK,EU,10,1,2,8,2,3,1,6.0,29.5
2023-03-31,Australia,APAC,21,3,4,12,9,7,8,6.48,86.11
2023-03-31,Germany,EU,29,0,10,18,11,13,6,5.34,53.83
2023-03-31,India,APAC,24,2,5,15,9,5,6,4.58,67.22
2023-03-31,Singapore,APAC,19,1,4,12,7,3,9,4.84,63.9
2023-03-31,UK,EU,6,0,2,4,2,2,2,6.67,83.5
2023-04-01,Australia,APAC,22,2,4,14,8,5,9,5.55,54.9
2023-04-01,Germany,EU,24,1,3,14,10,4,6,4.25,61.82
2023-04-01,India,APAC,30,2,10,19,11,7,10,5.07,61.62
2023-04-01,Singapore,APAC,16,2,3,11,5,5,5,4.81,65.0
2023-04-01,UK,EU,8,1,1,6,2,3,1,5.38,56.0
2023-04-02,Australia,APAC,22,0,9,12,10,7,8,4.68,63.3
2023-04-02,Germany,EU,17,2,3,11,6,7,5,6.59,47.0
2023-04-02,India,APAC,33,2,10,23,10,15,8,6.36,49.64
2023-04-02,Singapore,APAC,16,1,5,11,5,4,6,5.19,62.17
2023-04-02,UK,EU,7,1,2,4,3,3,3,6.71,73.75
2023-04-03,Australia,APAC,12,0,5,7,5,2,4,3.92,74.0
2023-04-03,Germany,EU,23,2,6,15,8,8,5,5.83,55.11
2023-04-03,India,APAC,27,1,7,15,12,9,9,6.0,60.69
2023-04-03,Singapore,APAC,14,0,2,6,8,1,3,3.21,47.38
2023-04-03,UK,EU,10,2,4,6,4,4,4,5.5,98.75
2023-04-04,Australia,APAC,16,1,3,11,5,4,2,4.12,39.4
2023-04-04,Germany,EU,16,2,4,13,3,7,2,6.06,32.67
2023-04-04,India,APAC,37,1,9,21,16,13,13,5.62,66.5
2023-04-04,Singapore,APAC,19,2,5,13,6,8,5,6.0,61.5
2023-04-04,UK,EU,6,1,1,3,3,1,4,5.0,38.5
2023-04-05,Australia,APAC,21,1,6,15,6,5,8,4.81,70.0
2023-04-05,Germany,EU,26,3,1,14,12,10,8,5.77,57.83
2023-04-05,India,APAC,25,0,6,14,11,4,11,5.72,74.33
2023-04-05,Singapore,APAC,20,1,5,15,5,7,4,5.9,42.14
2023-04-05,UK,EU,9,1,6,5,4,8,3,6.11,61.0
2023-04-06,Australia,APAC,9,1,1,6,3,4,4,6.0,109.0
2023-04-06,Germany,EU,21,1,2,11,10,7,7,6.52,55.64
2023-04-06,India,APAC,40,0,8,25,15,4,16,4.58,65.24
2023-04-06,Singapore,APAC,16,0,3,8,8,1,5,3.81,62.5
2023-04-06,UK,EU,7,0,0,3,4,1,3,4.29,60.25
2023-04-07,Australia,APAC,17,1,4,11,6,4,5,5.88,48.44
2023-04-07,Germany,EU,18,1,4,14,4,8,4,6.22,64.8
2023-04-07,India,APAC,36,0,10,20,16,13,14,6.39,65.67
2023-04-07,Singapore,APAC,20,1,3,9,11,4,10,5.6,76.55
2023-04-07,UK,EU,2,0,1,1,1,0,1,1.5,17.0
2023-04-08,Australia,APAC,11,1,4,9,2,5,1,4.73,31.33
2023-04-08,Germany,EU,33,2,8,21,12,9,10,5.76,59.42
2023-04-08,India,APAC,35,1,10,17,18,9,13,5.11,63.5
2023-04-08,Singapore,APAC,27,2,7,15,12,11,5,6.07,53.31
2023-04-08,UK,EU,11,0,6,6,5,6,6,7.91,66.17
2023-04-09,Australia,APAC,20,0,8,10,10,7,7,6.1,57.09
2023-04-09,Germany,EU,25,2,2,12,13,5,8,4.52,44.71
2023-04-09,India,APAC,27,2,5,22,5,8,5,5.85,64.71
2023-04-09,Singapore,APAC,20,1,8,13,7,6,5,4.75,53.43
2023-04-09,UK,EU,12,1,2,5,7,4,6,5.25,76.29
2023-04-10,Australia,APAC,16,2,6,9,7,7,7,5.0,74.62
2023-04-10,Germany,EU,15,1,3,12,3,6,2,6.67,67.33
2023-04-10,India,APAC,19,1,4,11,8,7,7,5.63,70.56
2023-04-10,Singapore,APAC,22,0,6,17,5,6,3,5.91,47.0
2023-04-10,UK,EU,5,1,1,0,5,1,4,3.2,48.2
2023-04-11,Australia,APAC,10,0,4,9,1,2,2,5.7,72.0
2023-04-11,Germany,EU,22,0,6,10,12,6,9,5.73,42.36
2023-04-11,India,APAC,26,2,6,11,15,9,14,5.35,63.19
2023-04-11,Singapore,APAC,21,0,10,12,9,8,9,5.86,61.77
2023-04-11,UK,EU,5,0,1,4,1,1,1,5.4,73.0
2023-04-12,Australia,APAC,23,3,5,15,8,9,10,5.43,57.54
2023-04-12,Germany,EU,14,0,5,5,9,5,9,5.71,73.3
2023-04-12,India,APAC,26,1,5,17,9,8,7,6.27,59.82
2023-04-12,Singapore,APAC,16,2,3,9,7,5,5,5.25,58.12
2023-04-12,UK,EU,6,2,2,5,1,2,1,4.17,84.0
2023-04-13,Australia,APAC,11,0,1,6,5,2,4,5.82,85.2
2023-04-13,Germany,EU,20,1,5,9,11,5,7,5.75,67.25
2023-04-13,India,APAC,22,1,4,11,11,5,8,4.68,58.92
2023-04-13,Singapore,APAC,26,1,5,15,11,5,8,5.42,60.42
2023-04-13,UK,EU,6,0,2,3,3,1,2,4.17,62.33
2023-04-14,Australia,APAC,18,2,1,10,8,5,8,5.83,60.56
2023-04-14,Germany,EU,20,3,5,15,5,7,4,5.15,33.6
2023-04-14,India,APAC,32,2,8,17,15,9,15,6.12,64.06
2023-04-14,Singapore,APAC,15,0,4,10,5,4,6,4.93,51.56
2023-04-14,UK,EU,10,2,0,4,6,4,5,3.8,69.33
2023-04-15,Australia,APAC,9,0,3,4,5,3,4,4.67,75.4
2023-04-15,Germany,EU,21,2,5,9,12,7,9,6.05,54.23
2023-04-15,India,APAC,24,5,5,15,9,8,9,4.96,61.36
2023-04-15,Singapore,APAC,16,2,4,10,6,6,6,4.94,53.14
2023-04-15,UK,EU,10,0,2,5,5,3,3,4.0,50.33
2023-04-16,Australia,APAC,20,2,6,14,6,5,5,4.8,67.43
2023-04-16,Germany,EU,17,3,2,12,5,5,5,6.0,50.83
2023-04-16,India,APAC,27,1,6,15,12,7,10,5.44,62.21
2023-04-16,Singapore,APAC,24,1,9,14,10,9,7,6.75,59.64
2023-04-16,UK,EU,7,2,2,3,4,3,4,5.57,45.4
2023-04-17,Australia,APAC,19,2,4,12,7,6,5,5.95,56.75
2023-04-17,Germany,EU,23,2,3,18,5,9,4,7.13,55.4
2023-04-17,India,APAC,34,3,7,18,16,9,14,4.59,79.12
2023-04-17,Singapore,APAC,12,2,1,8,4,5,6,6.0,69.67
2023-04-17,UK,EU,11,0,4,3,8,3,6,5.36,59.62
2023-04-18,Australia,APAC,15,2,3,7,8,4,9,5.13,44.0
2023-04-18,Germany,EU,24,4,6,15,9,11,9,5.33,54.9
2023-04-18,India,APAC,27,3,2,17,10,6,9,4.96,61.25
2023-04-18,Singapore,APAC,18,2,5,11,7,5,8,6.61,67.8
2023-04-18,UK,EU,12,0,2,8,4,3,4,6.42,62.75
2023-04-19,Australia,APAC,15,0,2,6,9,3,8,4.53,47.45
2023-04-19,Germany,EU,12,2,3,9,3,2,4,4.75,75.25
2023-04-19,India,APAC,33,2,8,13,20,10,14,5.15,64.52
2023-04-19,Singapore,APAC,11,0,2,4,7,4,6,5.55,65.25
2023-04-19,UK,EU,6,0,0,1,5,1,3,4.0,44.0
2023-04-20,Australia,APAC,28,1,5,15,13,6,12,4.79,58.76
2023-04-20,Germany,EU,31,3,4,18,13,4,10,4.61,41.59
2023-04-20,India,APAC,23,3,6,11,12,7,11,5.78,55.86
2023-04-20,Singapore,APAC,18,2,3,12,6,4,2,5.5,45.14
2023-04-20,UK,EU,7,0,3,7,0,2,0,7.57,
2023-04-21,Australia,APAC,19,1,4,8,11,5,9,6.16,55.18
2023-04-21,Germany,EU,15,0,6,9,6,5,4,4.87,52.17
2023-04-21,India,APAC,17,0,1,12,5,2,3,6.24,84.4
2023-04-21,Singapore,APAC,19,2,2,13,6,6,5,7.26,41.71
2023-04-21,UK,EU,8,0,1,7,1,2,1,6.12,98.0
2023-04-22,Australia,APAC,19,2,2,12,7,4,7,5.53,68.0
2023-04-22,Germany,EU,19,0,5,10,9,4,5,5.11,61.56
2023-04-22,India,APAC,25,0,4,18,7,8,7,5.64,61.0
2023-04-22,Singapore,APAC,18,3,2,15,3,6,3,5.72,66.67
2023-04-22,UK,EU,9,1,2,6,3,3,1,6.44,28.25
2023-04-23,Australia,APAC,22,2,5,14,8,5,9,4.73,54.56
2023-04-23,Germany,EU,16,2,2,8,8,6,7,7.25,77.33
2023-04-23,India,APAC,30,0,8,17,13,9,6,5.13,36.46
2023-04-23,Singapore,APAC,17,0,3,9,8,3,8,5.41,69.75
2023-04-23,UK,EU,3,0,0,1,2,0,1,4.33,31.5
2023-04-24,Australia,APAC,17,1,2,13,4,5,2,6.18,35.8
2023-04-24,Germany,EU,21,0,3,15,6,6,4,6.81,55.25
2023-04-24,India,APAC,33,3,5,17,16,9,12,5.45,54.0
2023-04-24,Singapore,APAC,19,2,2,11,8,5,8,5.74,59.33
2023-04-24,UK,EU,13,1,1,9,4,3,4,4.77,76.2
2023-04-25,Australia,APAC,18,0,8,11,7,7,7,5.33,71.67
2023-04-25,Germany,EU,16,2,5,10,6,3,2,5.12,60.67
2023-04-25,India,APAC,26,3,6,15,11,8,9,5.69,64.25
2023-04-25,Singapore,APAC,13,1,3,7,6,3,5,5.31,82.83
2023-04-25,UK,EU,7,1,0,4,3,2,3,6.43,51.0
2023-04-26,Australia,APAC,12,0,2,7,5,1,3,4.58,57.8
2023-04-26,Germany,EU,29,2,6,16,13,10,14,5.66,68.0
2023-04-26,India,APAC,33,3,5,19,14,8,12,6.06,63.0
2023-04-26,Singapore,APAC,15,0,3,8,7,3,7,5.07,68.43
2023-04-26,UK,EU,10,2,1,6,4,2,2,3.5,60.75
2023-04-27,Australia,APAC,16,1,3,12,4,4,4,5.06,76.25
2023-04-27,Germany,EU,23,4,3,14,9,6,6,5.52,63.0
2023-04-27,India,APAC,26,2,4,9,17,7,11,5.46,61.44
2023-04-27,Singapore,APAC,16,0,6,7,9,4,9,5.69,67.1
2023-04-27,UK,EU,7,0,2,4,3,1,1,3.14,35.33
2023-04-28,Australia,APAC,16,2,1,13,3,6,5,5.0,59.5
2023-04-28,Germany,EU,12,3,2,8,4,4,3,3.75,29.5
2023-04-28,India,APAC,25,1,6,13,12,6,10,5.4,58.85
2023-04-28,Singapore,APAC,18,3,1,11,7,4,7,4.89,55.88
2023-04-28,UK,EU,8,0,1,2,6,1,5,4.5,73.67
2023-04-29,Australia,APAC,15,1,0,7,8,1,6,6.13,69.67
2023-04-29,Germany,EU,12,1,3,7,5,5,4,5.17,62.2
2023-04-29,India,APAC,25,3,6,14,11,6,10,4.56,54.5
2023-04-29,Singapore,APAC,14,1,6,8,6,4,4,3.93,42.29
2023-04-29,UK,EU,9,1,2,4,5,3,4,5.22,46.83
2023-04-30,Australia,APAC,21,3,4,10,11,9,9,6.05,65.18
2023-04-30,Germany,EU,14,0,5,8,6,5,4,5.43,42.83
2023-04-30,India,APAC,33,4,11,25,8,11,6,6.0,38.8
2023-04-30,Singapore,APAC,18,2,4,10,8,3,8,4.56,71.89
2023-04-30,UK,EU,10,4,2,8,2,6,2,4.2,50.33
2023-05-01,Australia,APAC,22,3,4,13,9,8,8,7.36,74.45
2023-05-01,Germany,EU,21,2,4,12,9,9,8,5.86,70.5
2023-05-01,India,APAC,22,3,3,17,5,8,6,5.91,64.43
2023-05-01,Singapore,APAC,14,2,5,6,8,4,6,5.21,51.22
2023-05-01,UK,EU,4,1,0,1,3,2,1,8.0,42.33
2023-05-02,Australia,APAC,26,1,2,17,9,7,6,4.65,54.91
2023-05-02,Germany,EU,13,3,4,8,5,6,5,5.08,56.0
2023-05-02,India,APAC,30,2,6,22,8,11,4,6.9,51.25
2023-05-02,Singapore,APAC,16,1,1,13,3,3,2,4.38,60.0
2023-05-02,UK,EU,9,0,1,8,1,0,1,3.33,74.5
2023-05-03,Australia,APAC,24,0,5,11,13,6,10,5.21,57.08
2023-05-03,Germany,EU,18,0,4,11,7,4,6,5.11,74.62
2023-05-03,India,APAC,23,3,2,14,9,8,4,5.13,34.44
2023-05-03,Singapore,APAC,15,3,2,10,5,6,2,4.6,44.33
2023-05-03,UK,EU,6,3,0,5,1,4,0,4.5,39.0
2023-05-04,Australia,APAC,14,1,3,7,7,3,7,4.36,58.33
2023-05-04,Germany,EU,16,0,1,11,5,3,4,4.75,58.0
2023-05-04,India,APAC,32,1,7,18,14,7,11,5.0,62.25
2023-05-04,Singapore,APAC,16,1,3,11,5,6,3,5.56,28.5
2023-05-04,UK,EU,4,0,1,3,1,0,1,6.75,57.0
2023-05-05,Australia,APAC,12,0,4,8,4,4,6,6.33,76.0
2023-05-05,Germany,EU,18,1,5,13,5,9,6,6.39,65.83
2023-05-05,India,APAC,21,2,4,14,7,7,4,5.1,49.29
2023-05-05,Singapore,APAC,18,1,8,11,7,3,4,3.94,63.14
2023-05-05,UK,EU,3,0,2,2,1,2,2,4.0,68.0
2023-05-06,Australia,APAC,10,0,4,7,3,6,4,6.5,66.75
2023-05-06,Germany,EU,21,0,7,11,10,8,5,5.33,48.55
2023-05-06,India,APAC,32,5,4,18,14,4,12,4.34,60.2
2023-05-06,Singapore,APAC,22,1,7,16,6,6,5,5.91,54.33
2023-05-06,UK,EU,12,1,2,8,4,2,4,4.33,87.0
2023-05-07,Australia,APAC,17,1,3,9,8,4,4,5.29,40.38
2023-05-07,Germany,EU,15,1,4,10,5,4,5,5.8,47.0
2023-05-07,India,APAC,29,2,6,16,13,8,7,5.41,47.38
2023-05-07,Singapore,APAC,18,2,2,8,10,5,6,5.67,34.3
2023-05-07,UK,EU,14,2,4,8,6,6,6,5.36,72.0
2023-05-08,Australia,APAC,26,2,5,16,10,7,8,4.85,58.45
2023-05-08,Germany,EU,15,1,2,11,4,3,7,5.13,72.86
2023-05-08,India,APAC,20,0,5,9,11,5,9,5.4,57.91
2023-05-08,Singapore,APAC,18,1,3,12,6,5,4,4.44,56.17
2023-05-08,UK,EU,10,0,4,7,3,3,2,3.6,69.33
2023-05-09,Australia,APAC,13,0,1,9,4,3,2,4.46,87.0
2023-05-09,Germany,EU,17,1,6,15,2,7,3,5.29,74.0
2023-05-09,India,APAC,26,4,4,14,12,6,10,5.85,66.83
2023-05-09,Singapore,APAC,15,0,1,11,4,2,4,6.13,64.4
2023-05-09,UK,EU,17,3,3,11,6,10,7,6.71,71.56
2023-05-10,Australia,APAC,20,1,4,13,7,6,6,5.75,72.86
2023-05-10,Germany,EU,26,2,7,17,9,9,9,5.96,71.5
2023-05-10,India,APAC,21,2,5,15,6,11,5,6.86,40.86
2023-05-10,Singapore,APAC,20,1,5,11,9,3,8,4.6,52.55
2023-05-10,UK,EU,8,0,3,5,3,3,2,6.88,52.25
2023-05-11,Australia,APAC,13,0,1,7,6,2,7,7.23,67.67
2023-05-11,Germany,EU,20,2,3,10,10,9,8,6.2,51.64
2023-05-11,India,APAC,25,2,6,17,8,12,9,5.6,44.45
2023-05-11,Singapore,APAC,12,1,2,7,5,3,5,5.58,76.8
2023-05-11,UK,EU,5,0,0,3,2,0,2,3.2,58.0
2023-05-12,Australia,APAC,21,2,6,12,9,7,8,4.33,61.92
2023-05-12,Germany,EU,17,2,3,7,10,6,8,7.18,73.1
2023-05-12,India,APAC,27,5,6,17,10,7,7,4.89,64.58
2023-05-12,Singapore,APAC,16,0,2,8,8,3,9,3.88,83.4
2023-05-12,UK,EU,4,0,1,4,0,1,1,5.25,82.0
2023-05-13,Australia,APAC,13,0,3,11,2,4,3,7.08,70.33
2023-05-13,Germany,EU,32,3,9,18,14,13,13,5.94,60.6
2023-05-13,India,APAC,21,2,4,12,9,5,8,4.76,67.7
2023-05-13,Singapore,APAC,18,2,4,12,6,2,4,4.28,55.43
2023-05-13,UK,EU,14,3,4,12,2,8,1,7.07,47.5
2023-05-14,Australia,APAC,12,2,3,5,7,4,7,6.83,82.14
2023-05-14,Germany,EU,29,1,8,20,9,11,7,5.69,66.56
2023-05-14,India,APAC,25,2,2,18,7,7,4,5.76,46.22
2023-05-14,Singapore,APAC,19,2,2,9,10,5,7,4.05,55.0
2023-05-14,UK,EU,6,0,1,3,3,1,2,3.83,28.67
2023-05-15,Australia,APAC,14,0,3,12,2,2,2,5.29,74.0
2023-05-15,Germany,EU,23,4,3,13,10,5,6,6.04,43.09
2023-05-15,India,APAC,24,0,9,14,10,11,7,6.21,68.4
2023-05-15,Singapore,APAC,13,0,6,5,8,6,5,6.92,41.0
2023-05-15,UK,EU,5,2,1,1,4,3,3,5.4,48.0
2023-05-16,Australia,APAC,16,0,5,10,6,5,5,5.31,41.5
2023-05-16,Germany,EU,19,0,2,10,9,2,8,4.89,60.5
2023-05-16,India,APAC,25,2,7,19,6,10,5,5.76,55.83
