Activity_ID,Ticket_Number,Activity_Timestamp,Activity_Type,Owner_Group,Reassignment_Flag
ACT000007540,CHG0000112130,2021-02-07 11:00:00,Waiting for Vendor,Vendor,No
ACT000007541,CHG0000112130,2021-02-08 08:00:00,Waiting for User,L2 Support,No
ACT000007542,INC0000112152,2021-02-11 02:00:00,Work In Progress,Network Team,No
ACT000007543,INC0000112152,2021-02-11 07:00:00,Waiting for User,L3 Support,No
ACT000007544,INC0000112152,2021-02-11 19:00:00,Ticket Created,App Team,No
ACT000007545,INC0000112152,2021-02-11 22:00:00,Assigned to Support,Network Team,No
ACT000007546,PRB0000112204,2021-02-11 12:00:00,Work In Progress,L2 Support,No
ACT000007547,PRB0000112204,2021-02-12 07:00:00,Assigned to Support,Network Team,No
ACT000007548,PRB0000112204,2021-02-12 21:00:00,Assigned to Support,App Team,No
ACT000007549,PRB0000112225,2021-02-14 10:00:00,Assigned to Support,Vendor,Yes
ACT000007550,PRB0000112225,2021-02-15 09:00:00,Work In Progress,Network Team,No
ACT000007551,PRB0000112225,2021-02-15 20:00:00,Closed,L1 Support,No
ACT000007552,CHG0000112242,2021-02-26 13:00:00,Assigned to Support,App Team,No
ACT000007553,CHG0000112242,2021-02-27 05:00:00,Waiting for User,Network Team,No
ACT000007554,CHG0000112242,2021-02-27 18:00:00,Waiting for Vendor,L1 Support,No
ACT000007555,CHG0000112242,2021-02-28 00:00:00,Assigned to Support,L2 Support,No
ACT000007556,CHG0000112242,2021-02-28 07:00:00,Work In Progress,L2 Support,No
ACT000007557,PRB0000112309,2021-02-24 04:00:00,Work In Progress,L2 Support,No
ACT000007558,PRB0000112309,2021-02-24 19:00:00,Assigned to Support,L1 Support,No
ACT000007559,PRB0000112309,2021-02-25 01:00:00,Waiting for Vendor,Vendor,No
ACT000007560,PRB0000112309,2021-02-25 16:00:00,Waiting for User,Network Team,No
ACT000007561,INC0000112351,2021-02-09 13:00:00,Ticket Created,L1 Support,Yes
ACT000007562,INC0000112351,2021-02-09 21:00:00,Waiting for User,L1 Support,No
ACT000007563,INC0000112351,2021-02-10 04:00:00,Waiting for Vendor,L2 Support,No
ACT000007564,INC0000112351,2021-02-11 02:00:00,Waiting for Vendor,L3 Support,No
ACT000007565,INC0000112397,2021-02-18 16:00:00,Assigned to Support,L2 Support,No
ACT000007566,INC0000112397,2021-02-19 04:00:00,Resolved,L3 Support,No
ACT000007567,INC0000112397,2021-02-19 14:00:00,Ticket Created,L2 Support,No
ACT000007568,INC0000112397,2021-02-19 22:00:00,Resolved,L2 Support,Yes
ACT000007569,INC0000112476,2021-02-04 06:00:00,Reopened,L1 Support,No
ACT000007570,INC0000112476,2021-02-04 19:00:00,Resolved,App Team,No
ACT000007571,INC0000112476,2021-02-05 18:00:00,Work In Progress,L2 Support,No
ACT000007572,REQ0000112562,2021-02-27 23:00:00,Waiting for User,Vendor,No
ACT000007573,REQ0000112562,2021-02-28 07:00:00,Assigned to Support,Vendor,No
ACT000007574,REQ0000112562,2021-02-28 23:00:00,Waiting for User,Network Team,No
ACT000007575,REQ0000112562,2021-03-01 06:00:00,Work In Progress,L2 Support,No
ACT000007576,INC0000112590,2021-02-20 23:00:00,Closed,L1 Support,No
ACT000007577,INC0000112590,2021-02-21 09:00:00,Waiting for Vendor,L1 Support,No
ACT000007578,INC0000112590,2021-02-21 23:00:00,Assigned to Support,L3 Support,Yes
ACT000007579,PRB0000112665,2021-02-27 18:00:00,Resolved,Network Team,Yes
ACT000007580,PRB0000112665,2021-02-27 19:00:00,Waiting for User,Vendor,No
ACT000007581,PRB0000112665,2021-02-28 09:00:00,Assigned to Support,L2 Support,No
ACT000007582,PRB0000112665,2021-02-28 18:00:00,Waiting for User,Vendor,No
ACT000007583,PRB0000112665,2021-03-01 06:00:00,Work In Progress,Vendor,No
ACT000007584,INC0000112677,2021-02-27 14:00:00,Ticket Created,App Team,Yes
ACT000007585,INC0000112677,2021-02-28 04:00:00,Work In Progress,L3 Support,No
ACT000007586,INC0000112677,2021-02-28 07:00:00,Ticket Created,App Team,No
ACT000007587,CHG0000112684,2021-02-12 19:00:00,Waiting for Vendor,Vendor,No
ACT000007588,CHG0000112684,2021-02-13 10:00:00,Closed,Vendor,No
ACT000007589,CHG0000112684,2021-02-13 11:00:00,Resolved,Network Team,No
ACT000007590,PRB0000112717,2021-02-05 12:00:00,Ticket Created,App Team,No
ACT000007591,PRB0000112717,2021-02-05 22:00:00,Ticket Created,App Team,No
ACT000007592,CHG0000112839,2021-02-18 12:00:00,Resolved,Vendor,No
ACT000007593,CHG0000112839,2021-02-18 13:00:00,Work In Progress,Network Team,No
ACT000007594,PRB0000112911,2021-02-28 15:00:00,Resolved,L2 Support,Yes
ACT000007595,PRB0000112911,2021-03-01 14:00:00,Resolved,L1 Support,Yes
ACT000007596,PRB0000112911,2021-03-01 22:00:00,Resolved,Vendor,No
ACT000007597,PRB0000112911,2021-03-02 17:00:00,Work In Progress,L3 Support,No
ACT000007598,PRB0000112911,2021-03-02 23:00:00,Assigned to Support,L1 Support,No
ACT000007599,CHG0000112942,2021-02-26 20:00:00,Waiting for User,Vendor,No
ACT000007600,CHG0000112942,2021-02-27 05:00:00,Work In Progress,L2 Support,No
ACT000007601,CHG0000112942,2021-02-27 07:00:00,Work In Progress,App Team,No
ACT000007602,CHG0000112942,2021-02-27 16:00:00,Assigned to Support,Vendor,No
ACT000007603,CHG0000112942,2021-02-28 14:00:00,Assigned to Support,Network Team,No
ACT000007604,PRB0000113054,2021-02-15 11:00:00,Waiting for Vendor,L1 Support,No
ACT000007605,PRB0000113054,2021-02-15 20:00:00,Work In Progress,Network Team,No
ACT000007606,PRB0000113054,2021-02-16 18:00:00,Waiting for User,App Team,Yes
ACT000007607,PRB0000113054,2021-02-17 08:00:00,Work In Progress,Network Team,No
ACT000007608,PRB0000113054,2021-02-17 11:00:00,Resolved,L1 Support,No
ACT000007609,CHG0000113110,2021-02-14 15:00:00,Resolved,App Team,No
ACT000007610,CHG0000113110,2021-02-15 05:00:00,Assigned to Support,L3 Support,No
ACT000007611,CHG0000113110,2021-02-15 23:00:00,Work In Progress,L3 Support,No
ACT000007612,CHG0000113110,2021-02-16 14:00:00,Work In Progress,Network Team,Yes
ACT000007613,PRB0000113116,2021-02-21 23:00:00,Assigned to Support,App Team,No
ACT000007614,PRB0000113116,2021-02-22 21:00:00,Resolved,App Team,No
ACT000007615,PRB0000113116,2021-02-23 06:00:00,Ticket Created,L3 Support,No
ACT000007616,PRB0000113116,2021-02-23 17:00:00,Assigned to Support,L2 Support,No
ACT000007617,CHG0000113141,2021-02-18 17:00:00,Work In Progress,L3 Support,No
ACT000007618,CHG0000113141,2021-02-19 11:00:00,Assigned to Support,L3 Support,No
ACT000007619,CHG0000113141,2021-02-19 22:00:00,Waiting for User,App Team,No
ACT000007620,CHG0000113141,2021-02-20 20:00:00,Reopened,Vendor,Yes
ACT000007621,CHG0000113141,2021-02-21 13:00:00,Resolved,L3 Support,No
ACT000007622,PRB0000113154,2021-02-12 17:00:00,Assigned to Support,L2 Support,No
ACT000007623,PRB0000113154,2021-02-13 05:00:00,Assigned to Support,Vendor,No
ACT000007624,PRB0000113154,2021-02-13 15:00:00,Closed,App Team,No
ACT000007625,PRB0000113154,2021-02-14 04:00:00,Assigned to Support,Network Team,No
ACT000007626,REQ0000113277,2021-02-27 19:00:00,Ticket Created,App Team,No
ACT000007627,REQ0000113277,2021-02-28 05:00:00,Assigned to Support,L3 Support,No
ACT000007628,REQ0000113277,2021-03-01 01:00:00,Waiting for User,Network Team,Yes
ACT000007629,REQ0000113277,2021-03-01 18:00:00,Waiting for User,L1 Support,No
ACT000007630,REQ0000113277,2021-03-02 02:00:00,Assigned to Support,Vendor,No
ACT000007631,CHG0000113282,2021-02-21 10:00:00,Ticket Created,App Team,No
ACT000007632,CHG0000113282,2021-02-21 23:00:00,Ticket Created,L3 Support,No
ACT000007633,CHG0000113504,2021-02-26 15:00:00,Waiting for User,Vendor,No
ACT000007634,CHG0000113504,2021-02-26 21:00:00,Assigned to Support,Network Team,No
ACT000007635,CHG0000113504,2021-02-27 06:00:00,Work In Progress,Network Team,Yes
ACT000007636,CHG0000113504,2021-02-27 09:00:00,Work In Progress,App Team,No
ACT000007637,CHG0000113539,2021-02-28 14:00:00,Resolved,L3 Support,Yes
ACT000007638,CHG0000113539,2021-03-01 03:00:00,Closed,Network Team,No
ACT000007639,CHG0000113539,2021-03-01 17:00:00,Work In Progress,App Team,No
ACT000007640,REQ0000113597,2021-02-26 18:00:00,Waiting for Vendor,Network Team,No
ACT000007641,REQ0000113597,2021-02-27 11:00:00,Work In Progress,App Team,No
ACT000007642,REQ0000113597,2021-02-27 19:00:00,Assigned to Support,App Team,No
ACT000007643,REQ0000113597,2021-02-28 18:00:00,Closed,L1 Support,No
ACT000007644,REQ0000113597,2021-03-01 06:00:00,Assigned to Support,Vendor,No
ACT000007645,CHG0000113650,2021-02-25 20:00:00,Ticket Created,Vendor,No
ACT000007646,CHG0000113650,2021-02-26 16:00:00,Ticket Created,App Team,No
ACT000007647,CHG0000113650,2021-02-27 07:00:00,Ticket Created,App Team,No
ACT000007648,CHG0000113650,2021-02-27 17:00:00,Waiting for Vendor,L1 Support,No
ACT000007649,REQ0000113683,2021-02-26 03:00:00,Ticket Created,Network Team,No
ACT000007650,REQ0000113683,2021-02-26 23:00:00,Waiting for User,Vendor,No
ACT000007651,REQ0000113683,2021-02-27 04:00:00,Resolved,L2 Support,Yes
ACT000007652,REQ0000113689,2021-02-23 11:00:00,Work In Progress,App Team,No
ACT000007653,REQ0000113689,2021-02-23 17:00:00,Ticket Created,Vendor,No
ACT000007654,REQ0000113689,2021-02-24 16:00:00,Ticket Created,Network Team,No
ACT000007655,REQ0000113689,2021-02-25 09:00:00,Ticket Created,Network Team,No
ACT000007656,REQ0000113689,2021-02-26 04:00:00,Waiting for User,L1 Support,No
ACT000007657,CHG0000113712,2021-02-23 09:00:00,Work In Progress,App Team,No
ACT000007658,CHG0000113712,2021-02-24 00:00:00,Work In Progress,L2 Support,No
ACT000007659,PRB0000113738,2021-02-25 21:00:00,Assigned to Support,L1 Support,Yes
ACT000007660,PRB0000113738,2021-02-26 07:00:00,Ticket Created,L3 Support,Yes
ACT000007661,PRB0000113738,2021-02-27 03:00:00,Ticket Created,L3 Support,No
ACT000007662,PRB0000113738,2021-02-27 05:00:00,Assigned to Support,Vendor,No
ACT000007663,CHG0000113739,2021-02-13 13:00:00,Ticket Created,App Team,No
ACT000007664,CHG0000113739,2021-02-13 21:00:00,Assigned to Support,Network Team,No
ACT000007665,PRB0000113796,2021-02-28 09:00:00,Resolved,L2 Support,No
ACT000007666,PRB0000113796,2021-03-01 07:00:00,Ticket Created,L1 Support,Yes
ACT000007667,PRB0000113796,2021-03-02 04:00:00,Waiting for Vendor,L3 Support,No
ACT000007668,PRB0000113842,2021-02-25 18:00:00,Work In Progress,L1 Support,No
ACT000007669,PRB0000113842,2021-02-26 09:00:00,Assigned to Support,L1 Support,No
ACT000007670,PRB0000113842,2021-02-26 15:00:00,Reopened,Network Team,No
ACT000007671,PRB0000113842,2021-02-26 19:00:00,Work In Progress,L2 Support,No
ACT000007672,REQ0000113859,2021-02-12 15:00:00,Waiting for Vendor,L1 Support,No
ACT000007673,REQ0000113859,2021-02-12 22:00:00,Waiting for User,L1 Support,No
ACT000007674,REQ0000113859,2021-02-13 19:00:00,Work In Progress,L3 Support,No
ACT000007675,CHG0000113899,2021-02-22 03:00:00,Assigned to Support,Vendor,No
ACT000007676,CHG0000113899,2021-02-23 01:00:00,Ticket Created,L2 Support,No
ACT000007677,CHG0000113899,2021-02-23 22:00:00,Work In Progress,Vendor,No
ACT000007678,CHG0000113899,2021-02-24 11:00:00,Assigned to Support,L2 Support,No
ACT000007679,CHG0000113899,2021-02-25 00:00:00,Ticket Created,L2 Support,No
ACT000007680,REQ0000113931,2021-02-09 14:00:00,Assigned to Support,L3 Support,No
ACT000007681,REQ0000113931,2021-02-09 21:00:00,Waiting for User,Network Team,No
ACT000007682,REQ0000113931,2021-02-09 22:00:00,Work In Progress,App Team,No
ACT000007683,REQ0000113931,2021-02-10 19:00:00,Waiting for User,L1 Support,No
ACT000007684,REQ0000113993,2021-02-19 18:00:00,Waiting for Vendor,App Team,No
ACT000007685,REQ0000113993,2021-02-20 05:00:00,Waiting for User,Network Team,No
ACT000007686,REQ0000113993,2021-02-20 12:00:00,Ticket Created,L1 Support,No
ACT000007687,REQ0000113993,2021-02-21 02:00:00,Assigned to Support,App Team,No
ACT000007688,REQ0000113993,2021-02-21 10:00:00,Work In Progress,Network Team,No
ACT000007689,PRB0000114012,2021-02-19 21:00:00,Waiting for User,L3 Support,No
ACT000007690,PRB0000114012,2021-02-20 19:00:00,Work In Progress,L1 Support,No
ACT000007691,PRB0000114012,2021-02-21 14:00:00,Waiting for User,App Team,No
ACT000007692,PRB0000114012,2021-02-22 03:00:00,Waiting for User,Network Team,No
ACT000007693,PRB0000114118,2021-02-16 21:00:00,Ticket Created,App Team,Yes
ACT000007694,PRB0000114118,2021-02-17 16:00:00,Work In Progress,Vendor,Yes
ACT000007695,PRB0000114118,2021-02-18 04:00:00,Waiting for User,Vendor,No
ACT000007696,REQ0000114159,2021-02-28 11:00:00,Assigned to Support,App Team,No
ACT000007697,REQ0000114159,2021-02-28 19:00:00,Waiting for User,Network Team,No
ACT000007698,REQ0000114159,2021-03-01 17:00:00,Work In Progress,L1 Support,No
ACT000007699,REQ0000114159,2021-03-01 23:00:00,Ticket Created,L1 Support,No
ACT000007700,REQ0000114159,2021-03-02 18:00:00,Resolved,Vendor,No
ACT000007701,REQ0000114216,2021-02-20 20:00:00,Ticket Created,Vendor,No
ACT000007702,REQ0000114216,2021-02-21 17:00:00,Closed,Network Team,No
ACT000007703,INC0000114231,2021-02-06 11:00:00,Ticket Created,App Team,No
ACT000007704,INC0000114231,2021-02-06 15:00:00,Work In Progress,App Team,No
ACT000007705,REQ0000114307,2021-02-11 21:00:00,Work In Progress,Network Team,No
ACT000007706,REQ0000114307,2021-02-12 16:00:00,Work In Progress,Network Team,No
ACT000007707,REQ0000114307,2021-02-13 09:00:00,Assigned to Support,L3 Support,No
ACT000007708,INC0000114349,2021-02-14 16:00:00,Assigned to Support,App Team,No
ACT000007709,INC0000114349,2021-02-15 01:00:00,Work In Progress,App Team,Yes
ACT000007710,INC0000114349,2021-02-15 20:00:00,Waiting for Vendor,Vendor,No
ACT000007711,INC0000114435,2021-02-23 07:00:00,Waiting for User,L3 Support,No
ACT000007712,INC0000114435,2021-02-23 10:00:00,Waiting for Vendor,App Team,No
ACT000007713,INC0000114435,2021-02-23 19:00:00,Assigned to Support,Vendor,No
ACT000007714,INC0000114435,2021-02-24 04:00:00,Work In Progress,L1 Support,No
ACT000007715,INC0000114435,2021-02-25 03:00:00,Work In Progress,L1 Support,No
ACT000007716,CHG0000114469,2021-02-15 13:00:00,Work In Progress,L1 Support,No
ACT000007717,CHG0000114469,2021-02-16 12:00:00,Ticket Created,L3 Support,No
ACT000007718,CHG0000114469,2021-02-17 08:00:00,Assigned to Support,Vendor,No
ACT000007719,CHG0000114469,2021-02-17 14:00:00,Work In Progress,Vendor,No
ACT000007720,CHG0000114469,2021-02-18 07:00:00,Assigned to Support,L3 Support,No
ACT000007721,PRB0000114516,2021-02-11 20:00:00,Ticket Created,App Team,No
ACT000007722,PRB0000114516,2021-02-12 12:00:00,Ticket Created,Vendor,No
ACT000007723,PRB0000114516,2021-02-12 18:00:00,Waiting for Vendor,L3 Support,No
ACT000007724,PRB0000114516,2021-02-12 19:00:00,Work In Progress,Vendor,No
ACT000007725,INC0000114551,2021-02-16 15:00:00,Work In Progress,Vendor,No
ACT000007726,INC0000114551,2021-02-17 04:00:00,Closed,Network Team,No
ACT000007727,REQ0000114561,2021-02-24 13:00:00,Assigned to Support,L2 Support,No
ACT000007728,REQ0000114561,2021-02-25 08:00:00,Assigned to Support,Network Team,No
ACT000007729,REQ0000114561,2021-02-26 07:00:00,Waiting for User,L2 Support,No
ACT000007730,REQ0000114561,2021-02-27 00:00:00,Work In Progress,L2 Support,No
ACT000007731,INC0000114734,2021-02-09 22:00:00,Ticket Created,Network Team,No
ACT000007732,INC0000114734,2021-02-10 04:00:00,Work In Progress,App Team,No
ACT000007733,PRB0000114752,2021-02-12 07:00:00,Waiting for User,App Team,No
ACT000007734,PRB0000114752,2021-02-12 15:00:00,Assigned to Support,App Team,No
ACT000007735,PRB0000114752,2021-02-13 01:00:00,Assigned to Support,App Team,No
ACT000007736,REQ0000114783,2021-02-01 08:00:00,Work In Progress,L1 Support,No
ACT000007737,REQ0000114783,2021-02-01 17:00:00,Work In Progress,L1 Support,No
ACT000007738,REQ0000114799,2021-02-05 23:00:00,Waiting for User,Vendor,No
ACT000007739,REQ0000114799,2021-02-06 11:00:00,Resolved,L2 Support,No
ACT000007740,REQ0000114799,2021-02-06 13:00:00,Work In Progress,Network Team,No
ACT000007741,REQ0000114799,2021-02-06 23:00:00,Waiting for User,L3 Support,No
ACT000007742,REQ0000114799,2021-02-07 00:00:00,Work In Progress,L1 Support,No
ACT000007743,PRB0000114807,2021-02-26 23:00:00,Work In Progress,Vendor,No
ACT000007744,PRB0000114807,2021-02-27 20:00:00,Work In Progress,App Team,No
ACT000007745,PRB0000114807,2021-02-28 03:00:00,Waiting for Vendor,Network Team,No
ACT000007746,PRB0000114807,2021-02-28 22:00:00,Assigned to Support,Network Team,Yes
ACT000007747,CHG0000115042,2021-02-07 11:00:00,Waiting for User,Vendor,No
ACT000007748,CHG0000115042,2021-02-07 18:00:00,Waiting for User,L1 Support,Yes
ACT000007749,REQ0000115114,2021-02-09 23:00:00,Waiting for User,Network Team,No
ACT000007750,REQ0000115114,2021-02-10 05:00:00,Waiting for Vendor,L1 Support,No
ACT000007751,REQ0000115114,2021-02-11 03:00:00,Waiting for User,App Team,No
ACT000007752,REQ0000115173,2021-02-11 06:00:00,Work In Progress,L1 Support,No
ACT000007753,REQ0000115173,2021-02-12 00:00:00,Assigned to Support,L3 Support,Yes
ACT000007754,INC0000115176,2021-02-26 23:00:00,Waiting for User,Network Team,No
ACT000007755,INC0000115176,2021-02-27 04:00:00,Assigned to Support,L2 Support,No
ACT000007756,INC0000115176,2021-02-28 01:00:00,Ticket Created,App Team,No
ACT000007757,INC0000115176,2021-02-28 02:00:00,Ticket Created,L1 Support,No
ACT000007758,INC0000115176,2021-03-01 01:00:00,Work In Progress,L3 Support,No
ACT000007759,CHG0000115194,2021-02-09 07:00:00,Ticket Created,L1 Support,Yes
ACT000007760,CHG0000115194,2021-02-09 12:00:00,Waiting for Vendor,Vendor,No
ACT000007761,CHG0000115194,2021-02-09 13:00:00,Ticket Created,L1 Support,No
ACT000007762,CHG0000115194,2021-02-10 12:00:00,Waiting for Vendor,L2 Support,No
ACT000007763,REQ0000115266,2021-02-20 21:00:00,Ticket Created,Network Team,No
ACT000007764,REQ0000115266,2021-02-21 16:00:00,Waiting for User,Network Team,No
ACT000007765,REQ0000115266,2021-02-21 23:00:00,Work In Progress,Vendor,No
ACT000007766,INC0000115277,2021-02-03 01:00:00,Waiting for User,Network Team,No
ACT000007767,INC0000115277,2021-02-03 12:00:00,Waiting for User,App Team,No
ACT000007768,INC0000115277,2021-02-04 04:00:00,Assigned to Support,L1 Support,No
ACT000007769,INC0000115277,2021-02-04 22:00:00,Work In Progress,App Team,No
ACT000007770,INC0000115277,2021-02-05 04:00:00,Waiting for User,L1 Support,No
ACT000007771,REQ0000115441,2021-02-19 12:00:00,Work In Progress,L3 Support,No
ACT000007772,REQ0000115441,2021-02-20 03:00:00,Assigned to Support,L2 Support,No
ACT000007773,REQ0000115441,2021-02-21 02:00:00,Work In Progress,L1 Support,Yes
ACT000007774,REQ0000115441,2021-02-21 09:00:00,Ticket Created,Network Team,No
ACT000007775,REQ0000115466,2021-02-03 15:00:00,Ticket Created,L3 Support,No
ACT000007776,REQ0000115466,2021-02-04 13:00:00,Ticket Created,Vendor,No
ACT000007777,PRB0000115474,2021-02-24 15:00:00,Waiting for Vendor,L2 Support,No
ACT000007778,PRB0000115474,2021-02-25 03:00:00,Waiting for User,Network Team,No
ACT000007779,PRB0000115474,2021-02-26 01:00:00,Assigned to Support,L1 Support,Yes
ACT000007780,REQ0000115512,2021-02-25 07:00:00,Waiting for User,L2 Support,No
ACT000007781,REQ0000115512,2021-02-25 13:00:00,Ticket Created,Network Team,Yes
ACT000007782,REQ0000115573,2021-02-17 00:00:00,Work In Progress,Vendor,No
ACT000007783,REQ0000115573,2021-02-17 09:00:00,Work In Progress,Vendor,No
ACT000007784,REQ0000115573,2021-02-18 04:00:00,Work In Progress,App Team,No
ACT000007785,PRB0000115578,2021-02-17 06:00:00,Ticket Created,Network Team,No
ACT000007786,PRB0000115578,2021-02-17 20:00:00,Waiting for User,L2 Support,No
ACT000007787,PRB0000115578,2021-02-18 15:00:00,Ticket Created,L2 Support,No
ACT000007788,INC0000115583,2021-02-14 22:00:00,Resolved,App Team,No
ACT000007789,INC0000115583,2021-02-15 05:00:00,Work In Progress,Vendor,No
ACT000007790,INC0000115583,2021-02-16 03:00:00,Reopened,Network Team,No
ACT000007791,PRB0000115590,2021-02-28 10:00:00,Assigned to Support,L1 Support,No
ACT000007792,PRB0000115590,2021-02-28 15:00:00,Closed,App Team,No
ACT000007793,PRB0000115644,2021-02-22 17:00:00,Waiting for Vendor,Vendor,No
ACT000007794,PRB0000115644,2021-02-23 05:00:00,Work In Progress,L3 Support,No
ACT000007795,PRB0000115644,2021-02-24 03:00:00,Assigned to Support,Vendor,Yes
ACT000007796,PRB0000115644,2021-02-24 04:00:00,Resolved,Vendor,No
ACT000007797,PRB0000115644,2021-02-24 14:00:00,Waiting for User,Network Team,No
ACT000007798,INC0000115692,2021-02-02 20:00:00,Work In Progress,L2 Support,No
