Activity_ID,Ticket_Number,Activity_Timestamp,Activity_Type,Owner_Group,Reassignment_Flag
ACT000007984,CHG0000107670,2021-03-25 02:00:00,Ticket Created,Vendor,No
ACT000007985,REQ0000107755,2021-03-04 03:00:00,Waiting for User,Network Team,No
ACT000007986,REQ0000107755,2021-03-04 13:00:00,Waiting for Vendor,L1 Support,No
ACT000007987,REQ0000107755,2021-03-05 02:00:00,Work In Progress,L2 Support,No
ACT000007988,REQ0000107755,2021-03-05 18:00:00,Assigned to Support,App Team,No
ACT000007989,REQ0000107770,2021-03-16 09:00:00,Resolved,L1 Support,No
ACT000007990,REQ0000107770,2021-03-16 23:00:00,Resolved,App Team,No
ACT000007991,REQ0000107770,2021-03-17 16:00:00,Ticket Created,Vendor,No
ACT000007992,CHG0000107779,2021-03-21 05:00:00,Resolved,App Team,No
ACT000007993,CHG0000107779,2021-03-21 23:00:00,Assigned to Support,L2 Support,No
ACT000007994,REQ0000107796,2021-03-08 17:00:00,Waiting for User,Vendor,No
ACT000007995,REQ0000107796,2021-03-09 01:00:00,Ticket Created,App Team,No
ACT000007996,REQ0000107796,2021-03-09 22:00:00,Ticket Created,Network Team,No
ACT000007997,REQ0000107796,2021-03-10 01:00:00,Ticket Created,L1 Support,No
ACT000007998,REQ0000107796,2021-03-11 00:00:00,Assigned to Support,App Team,Yes
ACT000007999,INC0000107841,2021-03-20 16:00:00,Assigned to Support,Vendor,No
ACT000008000,INC0000107841,2021-03-20 23:00:00,Work In Progress,App Team,No
ACT000008001,INC0000107841,2021-03-21 21:00:00,Work In Progress,L2 Support,No
ACT000008002,INC0000107841,2021-03-22 14:00:00,Waiting for User,Vendor,No
ACT000008003,PRB0000107916,2021-03-30 14:00:00,Work In Progress,App Team,No
ACT000008004,PRB0000107916,2021-03-31 07:00:00,Ticket Created,Vendor,No
ACT000008005,PRB0000107916,2021-03-31 23:00:00,Ticket Created,L3 Support,No
ACT000008006,PRB0000107916,2021-04-01 21:00:00,Waiting for Vendor,L3 Support,No
ACT000008007,PRB0000107916,2021-04-02 05:00:00,Assigned to Support,L1 Support,No
ACT000008008,CHG0000107944,2021-03-07 19:00:00,Assigned to Support,L2 Support,No
ACT000008009,CHG0000107944,2021-03-08 15:00:00,Resolved,App Team,No
ACT000008010,CHG0000107944,2021-03-08 16:00:00,Closed,Vendor,No
ACT000008011,CHG0000107944,2021-03-09 04:00:00,Waiting for Vendor,L2 Support,No
ACT000008012,CHG0000107944,2021-03-09 10:00:00,Work In Progress,L3 Support,No
ACT000008013,CHG0000107957,2021-03-07 22:00:00,Ticket Created,App Team,No
ACT000008014,CHG0000107957,2021-03-08 01:00:00,Work In Progress,Network Team,No
ACT000008015,CHG0000108083,2021-03-18 11:00:00,Waiting for User,App Team,No
ACT000008016,CHG0000108083,2021-03-18 16:00:00,Assigned to Support,L1 Support,Yes
ACT000008017,CHG0000108083,2021-03-18 19:00:00,Ticket Created,L2 Support,No
ACT000008018,INC0000108104,2021-03-15 07:00:00,Assigned to Support,Network Team,Yes
ACT000008019,INC0000108104,2021-03-16 02:00:00,Waiting for User,App Team,No
ACT000008020,INC0000108104,2021-03-16 17:00:00,Assigned to Support,L2 Support,No
ACT000008021,INC0000108104,2021-03-17 06:00:00,Waiting for Vendor,L3 Support,No
ACT000008022,CHG0000108118,2021-03-06 15:00:00,Waiting for Vendor,Vendor,No
ACT000008023,CHG0000108118,2021-03-07 04:00:00,Ticket Created,App Team,No
ACT000008024,CHG0000108118,2021-03-07 15:00:00,Work In Progress,App Team,No
ACT000008025,CHG0000108118,2021-03-07 23:00:00,Resolved,L2 Support,No
ACT000008026,CHG0000108118,2021-03-08 19:00:00,Assigned to Support,L1 Support,No
ACT000008027,PRB0000108135,2021-03-22 03:00:00,Assigned to Support,Vendor,No
ACT000008028,PRB0000108135,2021-03-22 09:00:00,Waiting for User,L2 Support,No
ACT000008029,PRB0000108135,2021-03-23 02:00:00,Resolved,L2 Support,No
ACT000008030,PRB0000108185,2021-03-24 15:00:00,Work In Progress,L1 Support,No
ACT000008031,PRB0000108185,2021-03-25 10:00:00,Reopened,L1 Support,No
ACT000008032,PRB0000108185,2021-03-26 08:00:00,Waiting for Vendor,Vendor,No
ACT000008033,PRB0000108185,2021-03-26 10:00:00,Ticket Created,L2 Support,No
ACT000008034,PRB0000108185,2021-03-26 21:00:00,Waiting for Vendor,L2 Support,No
ACT000008035,CHG0000108216,2021-03-24 07:00:00,Ticket Created,L2 Support,No
ACT000008036,CHG0000108216,2021-03-24 23:00:00,Assigned to Support,App Team,No
ACT000008037,CHG0000108216,2021-03-25 11:00:00,Assigned to Support,Vendor,No
ACT000008038,CHG0000108216,2021-03-25 16:00:00,Ticket Created,App Team,No
ACT000008039,CHG0000108216,2021-03-25 18:00:00,Work In Progress,Vendor,No
ACT000008040,INC0000108217,2021-03-27 02:00:00,Waiting for User,App Team,No
ACT000008041,INC0000108217,2021-03-27 06:00:00,Work In Progress,App Team,No
ACT000008042,INC0000108217,2021-03-27 19:00:00,Ticket Created,L2 Support,No
ACT000008043,INC0000108217,2021-03-28 10:00:00,Waiting for User,App Team,No
ACT000008044,CHG0000108243,2021-03-22 06:00:00,Work In Progress,L3 Support,No
ACT000008045,CHG0000108243,2021-03-22 13:00:00,Ticket Created,L3 Support,No
ACT000008046,PRB0000108307,2021-03-20 07:00:00,Resolved,Vendor,No
ACT000008047,PRB0000108307,2021-03-20 09:00:00,Waiting for Vendor,L1 Support,No
ACT000008048,INC0000108308,2021-04-01 03:00:00,Waiting for User,L2 Support,No
ACT000008049,INC0000108308,2021-04-02 01:00:00,Waiting for User,Network Team,No
ACT000008050,INC0000108308,2021-04-02 11:00:00,Assigned to Support,L3 Support,No
ACT000008051,CHG0000108331,2021-03-26 02:00:00,Waiting for User,L2 Support,No
ACT000008052,CHG0000108331,2021-03-26 16:00:00,Waiting for Vendor,Vendor,No
ACT000008053,CHG0000108331,2021-03-27 08:00:00,Waiting for Vendor,Network Team,No
ACT000008054,CHG0000108331,2021-03-28 04:00:00,Assigned to Support,Network Team,No
ACT000008055,CHG0000108331,2021-03-28 19:00:00,Assigned to Support,Vendor,No
ACT000008056,INC0000108385,2021-03-11 22:00:00,Work In Progress,Network Team,No
ACT000008057,INC0000108385,2021-03-12 00:00:00,Waiting for Vendor,Vendor,No
ACT000008058,INC0000108385,2021-03-12 22:00:00,Waiting for Vendor,Network Team,No
ACT000008059,INC0000108385,2021-03-13 08:00:00,Waiting for User,L1 Support,No
ACT000008060,INC0000108385,2021-03-13 22:00:00,Work In Progress,Vendor,No
ACT000008061,INC0000108422,2021-03-25 06:00:00,Waiting for User,Vendor,Yes
ACT000008062,INC0000108422,2021-03-26 04:00:00,Resolved,Vendor,No
ACT000008063,REQ0000108495,2021-03-17 07:00:00,Ticket Created,L2 Support,No
ACT000008064,REQ0000108495,2021-03-17 21:00:00,Ticket Created,Network Team,No
ACT000008065,REQ0000108495,2021-03-18 15:00:00,Work In Progress,Network Team,No
ACT000008066,PRB0000108563,2021-03-04 14:00:00,Waiting for Vendor,L1 Support,Yes
ACT000008067,PRB0000108563,2021-03-05 05:00:00,Work In Progress,L3 Support,No
ACT000008068,PRB0000108563,2021-03-05 18:00:00,Work In Progress,L2 Support,No
ACT000008069,PRB0000108563,2021-03-06 09:00:00,Waiting for User,Network Team,No
ACT000008070,CHG0000108632,2021-03-16 21:00:00,Work In Progress,L1 Support,No
ACT000008071,CHG0000108632,2021-03-17 13:00:00,Work In Progress,Vendor,No
ACT000008072,CHG0000108632,2021-03-17 17:00:00,Work In Progress,L1 Support,No
ACT000008073,CHG0000108632,2021-03-18 09:00:00,Waiting for Vendor,L2 Support,No
ACT000008074,CHG0000108632,2021-03-18 20:00:00,Work In Progress,L1 Support,Yes
ACT000008075,INC0000108709,2021-03-31 05:00:00,Waiting for User,L1 Support,No
ACT000008076,INC0000108709,2021-03-31 16:00:00,Closed,L1 Support,No
ACT000008077,REQ0000108749,2021-03-28 02:00:00,Ticket Created,Network Team,No
ACT000008078,REQ0000108749,2021-03-28 12:00:00,Work In Progress,Network Team,No
ACT000008079,REQ0000108767,2021-03-13 21:00:00,Work In Progress,Vendor,No
ACT000008080,REQ0000108767,2021-03-14 00:00:00,Resolved,Vendor,No
ACT000008081,REQ0000108767,2021-03-14 21:00:00,Work In Progress,L3 Support,Yes
ACT000008082,REQ0000108767,2021-03-15 02:00:00,Ticket Created,L2 Support,No
ACT000008083,REQ0000108767,2021-03-15 18:00:00,Assigned to Support,L1 Support,No
ACT000008084,CHG0000108826,2021-03-23 08:00:00,Assigned to Support,L3 Support,No
ACT000008085,CHG0000108826,2021-03-23 10:00:00,Work In Progress,App Team,Yes
ACT000008086,CHG0000108826,2021-03-24 05:00:00,Assigned to Support,Network Team,No
ACT000008087,CHG0000108826,2021-03-24 08:00:00,Work In Progress,L1 Support,No
ACT000008088,INC0000108930,2021-03-10 22:00:00,Work In Progress,L1 Support,No
ACT000008089,INC0000108930,2021-03-11 09:00:00,Work In Progress,L1 Support,No
ACT000008090,INC0000108930,2021-03-12 02:00:00,Work In Progress,L2 Support,Yes
ACT000008091,INC0000109026,2021-03-02 05:00:00,Ticket Created,L2 Support,No
ACT000008092,INC0000109026,2021-03-02 19:00:00,Waiting for Vendor,Vendor,No
ACT000008093,INC0000109026,2021-03-03 17:00:00,Work In Progress,L3 Support,Yes
ACT000008094,INC0000109026,2021-03-03 20:00:00,Waiting for User,Vendor,No
ACT000008095,INC0000109026,2021-03-04 16:00:00,Assigned to Support,L1 Support,No
ACT000008096,REQ0000109035,2021-03-08 23:00:00,Resolved,L1 Support,No
ACT000008097,REQ0000109035,2021-03-09 10:00:00,Assigned to Support,Vendor,No
ACT000008098,REQ0000109035,2021-03-10 05:00:00,Work In Progress,L1 Support,No
ACT000008099,REQ0000109035,2021-03-10 20:00:00,Assigned to Support,App Team,No
ACT000008100,REQ0000109035,2021-03-11 05:00:00,Work In Progress,App Team,No
ACT000008101,REQ0000109077,2021-03-06 17:00:00,Assigned to Support,L3 Support,No
ACT000008102,REQ0000109077,2021-03-07 01:00:00,Assigned to Support,L2 Support,No
ACT000008103,INC0000109102,2021-03-28 10:00:00,Waiting for Vendor,App Team,No
ACT000008104,INC0000109102,2021-03-28 19:00:00,Assigned to Support,Vendor,No
ACT000008105,INC0000109102,2021-03-29 17:00:00,Ticket Created,App Team,No
ACT000008106,INC0000109102,2021-03-30 05:00:00,Work In Progress,Network Team,No
ACT000008107,INC0000109102,2021-03-30 07:00:00,Ticket Created,Network Team,No
ACT000008108,CHG0000109119,2021-03-15 03:00:00,Work In Progress,Network Team,No
ACT000008109,CHG0000109119,2021-03-15 07:00:00,Waiting for Vendor,L1 Support,No
ACT000008110,CHG0000109119,2021-03-16 06:00:00,Ticket Created,L3 Support,No
ACT000008111,CHG0000109119,2021-03-16 10:00:00,Work In Progress,L2 Support,No
ACT000008112,CHG0000109119,2021-03-17 01:00:00,Closed,Network Team,No
ACT000008113,PRB0000109161,2021-03-13 07:00:00,Ticket Created,Vendor,No
ACT000008114,PRB0000109161,2021-03-14 06:00:00,Waiting for Vendor,L3 Support,No
ACT000008115,PRB0000109189,2021-03-09 20:00:00,Assigned to Support,Network Team,No
ACT000008116,PRB0000109189,2021-03-09 23:00:00,Work In Progress,Vendor,No
ACT000008117,PRB0000109189,2021-03-10 15:00:00,Work In Progress,L3 Support,No
ACT000008118,REQ0000109201,2021-03-05 13:00:00,Resolved,Network Team,No
ACT000008119,REQ0000109201,2021-03-06 09:00:00,Work In Progress,L1 Support,No
ACT000008120,REQ0000109201,2021-03-06 11:00:00,Ticket Created,L1 Support,No
ACT000008121,REQ0000109201,2021-03-06 23:00:00,Waiting for Vendor,L1 Support,No
ACT000008122,REQ0000109201,2021-03-07 05:00:00,Work In Progress,L3 Support,Yes
ACT000008123,PRB0000109292,2021-03-04 06:00:00,Reopened,L2 Support,No
ACT000008124,PRB0000109292,2021-03-04 09:00:00,Assigned to Support,L1 Support,No
ACT000008125,PRB0000109427,2021-03-21 13:00:00,Assigned to Support,Network Team,No
ACT000008126,PRB0000109427,2021-03-22 10:00:00,Waiting for User,Network Team,No
ACT000008127,PRB0000109427,2021-03-22 14:00:00,Work In Progress,L3 Support,No
ACT000008128,PRB0000109427,2021-03-22 20:00:00,Reopened,Vendor,Yes
ACT000008129,PRB0000109476,2021-03-14 03:00:00,Resolved,Vendor,No
ACT000008130,PRB0000109476,2021-03-14 11:00:00,Assigned to Support,App Team,No
ACT000008131,REQ0000109542,2021-03-10 18:00:00,Waiting for User,L1 Support,No
ACT000008132,REQ0000109542,2021-03-11 02:00:00,Resolved,L3 Support,No
ACT000008133,REQ0000109542,2021-03-11 12:00:00,Work In Progress,L1 Support,No
ACT000008134,INC0000109560,2021-03-03 19:00:00,Waiting for User,L3 Support,No
ACT000008135,INC0000109560,2021-03-04 02:00:00,Waiting for User,L3 Support,No
ACT000008136,INC0000109560,2021-03-04 13:00:00,Waiting for User,Vendor,No
ACT000008137,CHG0000109635,2021-03-31 16:00:00,Ticket Created,L1 Support,No
ACT000008138,CHG0000109635,2021-04-01 02:00:00,Closed,Vendor,Yes
ACT000008139,INC0000109698,2021-03-30 00:00:00,Reopened,L3 Support,No
ACT000008140,INC0000109698,2021-03-30 16:00:00,Resolved,L2 Support,No
ACT000008141,INC0000109698,2021-03-30 22:00:00,Work In Progress,L1 Support,No
ACT000008142,INC0000109698,2021-03-31 04:00:00,Waiting for User,Network Team,No
ACT000008143,INC0000109707,2021-03-05 15:00:00,Assigned to Support,App Team,No
ACT000008144,INC0000109707,2021-03-05 19:00:00,Waiting for User,Network Team,No
ACT000008145,CHG0000109708,2021-03-04 20:00:00,Ticket Created,Network Team,No
ACT000008146,CHG0000109708,2021-03-05 13:00:00,Waiting for User,L1 Support,No
ACT000008147,CHG0000109708,2021-03-06 04:00:00,Waiting for Vendor,App Team,No
ACT000008148,CHG0000109708,2021-03-06 06:00:00,Resolved,L1 Support,No
ACT000008149,CHG0000109708,2021-03-06 18:00:00,Ticket Created,Network Team,No
ACT000008150,CHG0000109820,2021-03-01 08:00:00,Waiting for Vendor,Vendor,No
ACT000008151,CHG0000109820,2021-03-01 18:00:00,Waiting for Vendor,L2 Support,No
ACT000008152,CHG0000109828,2021-03-29 09:00:00,Closed,Network Team,No
ACT000008153,CHG0000109828,2021-03-29 12:00:00,Waiting for User,L2 Support,No
ACT000008154,CHG0000109828,2021-03-29 22:00:00,Waiting for User,Vendor,No
ACT000008155,CHG0000109828,2021-03-30 15:00:00,Work In Progress,L3 Support,No
ACT000008156,CHG0000109828,2021-03-31 06:00:00,Waiting for User,Network Team,No
ACT000008157,INC0000109900,2021-03-17 12:00:00,Work In Progress,L1 Support,No
ACT000008158,INC0000109900,2021-03-18 00:00:00,Assigned to Support,App Team,No
ACT000008159,INC0000109900,2021-03-18 09:00:00,Work In Progress,Vendor,No
ACT000008160,INC0000109900,2021-03-19 08:00:00,Work In Progress,Network Team,No
ACT000008161,INC0000109900,2021-03-20 05:00:00,Work In Progress,L1 Support,Yes
ACT000008162,CHG0000110003,2021-03-20 03:00:00,Resolved,Vendor,No
ACT000008163,CHG0000110003,2021-03-20 18:00:00,Work In Progress,Network Team,No
ACT000008164,CHG0000110003,2021-03-21 01:00:00,Waiting for User,App Team,Yes
ACT000008165,CHG0000110021,2021-03-25 14:00:00,Work In Progress,App Team,No
ACT000008166,CHG0000110021,2021-03-25 17:00:00,Closed,Vendor,No
ACT000008167,CHG0000110021,2021-03-26 12:00:00,Waiting for User,L2 Support,No
ACT000008168,CHG0000110021,2021-03-27 11:00:00,Work In Progress,Network Team,No
ACT000008169,CHG0000110021,2021-03-28 08:00:00,Ticket Created,L1 Support,No
ACT000008170,REQ0000110115,2021-03-26 19:00:00,Work In Progress,L1 Support,No
ACT000008171,REQ0000110115,2021-03-27 17:00:00,Waiting for User,Network Team,No
ACT000008172,REQ0000110127,2021-03-31 19:00:00,Assigned to Support,L1 Support,No
ACT000008173,REQ0000110127,2021-04-01 07:00:00,Waiting for Vendor,L2 Support,No
ACT000008174,REQ0000110127,2021-04-01 17:00:00,Assigned to Support,L2 Support,No
ACT000008175,INC0000110129,2021-03-29 18:00:00,Waiting for User,Vendor,No
ACT000008176,INC0000110129,2021-03-30 09:00:00,Work In Progress,Network Team,No
ACT000008177,PRB0000110133,2021-03-24 18:00:00,Assigned to Support,L2 Support,No
ACT000008178,PRB0000110133,2021-03-25 00:00:00,Work In Progress,Network Team,No
ACT000008179,PRB0000110133,2021-03-25 02:00:00,Work In Progress,Vendor,No
ACT000008180,PRB0000110133,2021-03-26 01:00:00,Waiting for User,Network Team,No
ACT000008181,INC0000110141,2021-03-23 11:00:00,Work In Progress,L3 Support,No
ACT000008182,INC0000110141,2021-03-24 03:00:00,Ticket Created,L1 Support,Yes
ACT000008183,INC0000110141,2021-03-24 07:00:00,Closed,L1 Support,No
ACT000008184,PRB0000110147,2021-03-28 21:00:00,Work In Progress,App Team,No
ACT000008185,PRB0000110147,2021-03-29 03:00:00,Assigned to Support,Network Team,No
ACT000008186,PRB0000110147,2021-03-30 02:00:00,Waiting for Vendor,L3 Support,No
ACT000008187,REQ0000110162,2021-03-29 09:00:00,Waiting for User,L3 Support,No
ACT000008188,REQ0000110162,2021-03-30 00:00:00,Assigned to Support,L3 Support,No
ACT000008189,REQ0000110162,2021-03-30 16:00:00,Resolved,App Team,No
ACT000008190,PRB0000110163,2021-03-30 05:00:00,Ticket Created,L3 Support,No
ACT000008191,PRB0000110163,2021-03-30 14:00:00,Assigned to Support,Vendor,No
ACT000008192,PRB0000110163,2021-03-30 19:00:00,Work In Progress,L1 Support,Yes
ACT000008193,INC0000110238,2021-03-29 07:00:00,Work In Progress,L2 Support,No
ACT000008194,INC0000110238,2021-03-30 00:00:00,Resolved,Network Team,No
ACT000008195,INC0000110238,2021-03-30 19:00:00,Assigned to Support,Network Team,No
ACT000008196,INC0000110238,2021-03-31 16:00:00,Assigned to Support,Vendor,No
ACT000008197,INC0000110260,2021-03-06 22:00:00,Waiting for Vendor,Vendor,Yes
ACT000008198,INC0000110260,2021-03-07 15:00:00,Work In Progress,L3 Support,No
ACT000008199,CHG0000110271,2021-03-28 13:00:00,Ticket Created,L3 Support,No
ACT000008200,CHG0000110271,2021-03-28 18:00:00,Waiting for Vendor,L2 Support,No
ACT000008201,CHG0000110271,2021-03-29 06:00:00,Work In Progress,Network Team,No
ACT000008202,CHG0000110271,2021-03-29 20:00:00,Waiting for User,Vendor,No
ACT000008203,CHG0000110305,2021-03-27 23:00:00,Waiting for User,L1 Support,No
ACT000008204,CHG0000110305,2021-03-28 08:00:00,Assigned to Support,Network Team,No
ACT000008205,CHG0000110305,2021-03-28 21:00:00,Resolved,App Team,Yes
ACT000008206,CHG0000110305,2021-03-29 13:00:00,Assigned to Support,L1 Support,No
ACT000008207,CHG0000110305,2021-03-30 10:00:00,Work In Progress,Vendor,No
ACT000008208,CHG0000110344,2021-03-04 23:00:00,Work In Progress,App Team,No
ACT000008209,CHG0000110344,2021-03-05 14:00:00,Work In Progress,Vendor,No
ACT000008210,CHG0000110344,2021-03-06 08:00:00,Work In Progress,App Team,No
ACT000008211,CHG0000110344,2021-03-06 11:00:00,Assigned to Support,Vendor,No
ACT000008212,CHG0000110344,2021-03-07 07:00:00,Ticket Created,L1 Support,No
ACT000008213,PRB0000110507,2021-03-09 06:00:00,Ticket Created,L1 Support,No
ACT000008214,PRB0000110507,2021-03-09 23:00:00,Assigned to Support,Vendor,No
ACT000008215,PRB0000110507,2021-03-10 19:00:00,Work In Progress,L1 Support,No
ACT000008216,PRB0000110507,2021-03-11 04:00:00,Waiting for User,Network Team,No
ACT000008217,CHG0000110524,2021-03-18 07:00:00,Work In Progress,L3 Support,No
ACT000008218,CHG0000110524,2021-03-18 21:00:00,Assigned to Support,Network Team,No
ACT000008219,CHG0000110524,2021-03-19 00:00:00,Work In Progress,L1 Support,No
ACT000008220,CHG0000110524,2021-03-19 23:00:00,Assigned to Support,App Team,Yes
ACT000008221,CHG0000110524,2021-03-20 06:00:00,Waiting for Vendor,L2 Support,No
ACT000008222,INC0000110553,2021-03-13 21:00:00,Waiting for Vendor,L2 Support,No
ACT000008223,INC0000110553,2021-03-14 12:00:00,Work In Progress,App Team,No
ACT000008224,INC0000110553,2021-03-14 22:00:00,Work In Progress,L2 Support,No
ACT000008225,REQ0000110725,2021-03-06 09:00:00,Closed,L3 Support,No
ACT000008226,REQ0000110725,2021-03-07 01:00:00,Work In Progress,Network Team,No
ACT000008227,REQ0000110725,2021-03-07 19:00:00,Waiting for Vendor,App Team,No
ACT000008228,REQ0000110742,2021-03-27 16:00:00,Assigned to Support,Vendor,No
ACT000008229,REQ0000110742,2021-03-28 13:00:00,Assigned to Support,L1 Support,No
ACT000008230,PRB0000110778,2021-03-10 00:00:00,Resolved,L3 Support,No
ACT000008231,PRB0000110778,2021-03-10 23:00:00,Waiting for User,Vendor,No
ACT000008232,PRB0000110778,2021-03-11 17:00:00,Ticket Created,App Team,No
ACT000008233,PRB0000110812,2021-03-18 16:00:00,Waiting for User,Vendor,Yes
ACT000008234,PRB0000110812,2021-03-19 12:00:00,Resolved,Vendor,No
ACT000008235,PRB0000110812,2021-03-20 09:00:00,Resolved,App Team,No
ACT000008236,PRB0000110812,2021-03-20 11:00:00,Work In Progress,L1 Support,No
ACT000008237,PRB0000110812,2021-03-21 08:00:00,Waiting for Vendor,L3 Support,No
ACT000008238,INC0000110857,2021-03-15 13:00:00,Work In Progress,Network Team,No
ACT000008239,INC0000110857,2021-03-15 20:00:00,Waiting for User,L1 Support,No
ACT000008240,INC0000110884,2021-03-04 11:00:00,Work In Progress,Vendor,No
ACT000008241,INC0000110884,2021-03-04 16:00:00,Ticket Created,Vendor,No
ACT000008242,PRB0000110903,2021-03-28 11:00:00,Work In Progress,Network Team,No
ACT000008243,PRB0000110903,2021-03-29 07:00:00,Waiting for User,App Team,No
